book_number|book_name|chapter_name|title|commentary|text|section_number|source|num_tokens
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"When Virata had defeated the Trigartas, he entered his city accompanied by four of the Pandavas. He entered his palace and sat upon his throne. He was then worshiped by the brahmanas and by the citizens. While listening to his glorification, he inquired about Uttara. The women in the palace replied, ""The cows were taken away by the Kuru host, and Uttara, being upset, set out on a single chariot with Brihannala as his charioteer. He set out to fearlessly challenge the Kuru elders: Bhishma, Drona, Kripa, Karna, Duryodhana and Ashvatthaman.""
"|164|https://www.kaggle.com/datasets/tilakd/mahabharata|146
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"When the King heard that his son had single-handedly challenged the enemy, his heart filled with grief. He ordered that troops leave the city arrayed in battle formation for Uttara Kumara's protection, ""Immediately go out of the city, and find out whether the prince is still alive. I think that with only Brihannala as his assistant, he no longer lives.""
"|165|https://www.kaggle.com/datasets/tilakd/mahabharata|77
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"King Yudhisthira then advised Virata, ""If Brihannala is the charioteer of Uttara Kumara, then there is no need to worry for your son's safety or the safety of your cows. Protected by Brihannala, your son will be able to vanquish the demigods, the asuras and the Yakshas combined.""
"|166|https://www.kaggle.com/datasets/tilakd/mahabharata|79
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"As Yudhisthira was speaking to King Virata, the messengers arrived with the news that the Kauravas had been defeated and the cows recovered. The messengers exclaimed, ""Your son, O King, is well, having defeated the Kurus in battle! The cows have also been brought back. Soon, your blessed son will be in your presence."" On hearing this, King Virata's hair stood on end out of excessive joy, and he could not control himself. Yudhisthira then said to him, ""It is by good luck that the cows have been recovered and the Kurus defeated. I don't think it very wonderful, however, that your son defeated the Kurus as long as Brihannala was his chariot driver."" The King was in ecstasy and paid little attention to Yudhisthira's words. He ordered that the citizens greet the prince at the city gate with all kinds of auspicious presentations. He then desired to play a game of dice with Yudhisthira. When Yudhisthira saw his excessive joy like a fever, he spoke to the King, ""O monarch, what business do you have with gambling which is accompanied by many evils? It should not be indulged in. You may have heard how Pandu's sons lost their extensive kingdom in this evil game. For this reason I dislike the game. If, however, you are insistent, then let the game begin.""
"|167|https://www.kaggle.com/datasets/tilakd/mahabharata|299
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"While the dice game was going on, King Virata joyfully said, ""Just imagine, the Kauravas, who are invincible in battle, have been routed by my son.""
"|168|https://www.kaggle.com/datasets/tilakd/mahabharata|39
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""Uttara would be able to conquer anyone as long as he had Brihannala for his chariot driver,"" Yudhisthira replied.
"|169|https://www.kaggle.com/datasets/tilakd/mahabharata|32
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"The King became angry with Yudhisthira's response, ""You foolish brahmana, how can you compare a eunuch to my son. Have you no knowledge of what is proper, and what is improper to say? Are you disregarding my statements? It is possible for my son to crush all the Kuru leaders such as Bhishma and Drona. Because of our friendship, I will pardon this offense. Do not make this statement again if you wish to live.""
"|170|https://www.kaggle.com/datasets/tilakd/mahabharata|101
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Boldly, Yudhisthira replied, ""There was Bhishma, Drona, and Drona's son, Karna, Kripa and King Duryodhana, and other royal and stalwart car warriors. Even if Indra was there along with the Maruts, there could be none other than Brihannala who could conquer them. There has been none, there is none and there will be none who can be his equal. He can vanquish the celestial demigods, the demons and the human beings combined. With such a person as an ally, why can he not conquer the enemy?""
"|171|https://www.kaggle.com/datasets/tilakd/mahabharata|131
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Becoming offended, Virata angrily said, ""I have repeatedly forbidden you, and still you do not restrain your tongue. If I do not punish you, you will not learn virtue.""
"|172|https://www.kaggle.com/datasets/tilakd/mahabharata|39
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Saying this, the King threw the dice at Yudhisthira's face exclaiming, ""Do not let this happen again!"" When struck in this way, blood began to flow from Yudhisthira's nose. He held his hand out and prevented it from touching the ground. The first son of Kunti then indicated to Draupadi that she should bring something to catch the blood. She immediately brought a golden water jug and caught the blood that flowed from his wound. It was at this time that Prince Uttara entered the palace followed by Brihannala. When it was announced that the prince was to enter the court, Yudhisthira whispered to Sairindhri, ""Indicate to Arjuna that he should not enter the court with Prince Uttara. He has taken a vow that anyone who sheds my blood, other than at the time of battle, shall not live. If he sees what has happened, he will kill Virata along with the whole Matsya army."" Draupadi quickly did as she was told, and Prince Uttara entered the assembly alone.
"|173|https://www.kaggle.com/datasets/tilakd/mahabharata|227
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Then the Prince entered and approached his father to worship him. After offering respects to the King and receiving his blessings, Uttara Kumara saw Kanka, sitting off a little ways, his face covered in blood. He was waited upon by Sairindhri. Overwhelmed with fear, he spoke to his father, ""Who has performed the heinous act of drawing blood from this greatest of men, Kanka. The reaction to this sin will be very great.""
"|174|https://www.kaggle.com/datasets/tilakd/mahabharata|95
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""I hit this proud brahmana,"" Virata replied. ""He deserves more than this, for while I was glorifying your prowess, he was praising Brihannala for conquering the enemy.""
"|175|https://www.kaggle.com/datasets/tilakd/mahabharata|41
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""Father, I think that you have unnecessarily offended a great soul,"" Uttara Kumara said. ""You should seek his forgiveness so that his curse will not consume your whole dynasty at the roots!""
"|176|https://www.kaggle.com/datasets/tilakd/mahabharata|40
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Coming to his senses, King Virata went to Yudhisthira, comforted him and sought his forgiveness.
"|177|https://www.kaggle.com/datasets/tilakd/mahabharata|24
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""O King,"" Yudhisthira replied, ""I have already forgiven you, for anger does not exist in me. Had this blood fallen to the ground, you would have been devastated along with your kingdom. I do not blame you for striking an innocent person for such are the ways of powerful persons. They generally act with unreasoning severity.""
"|178|https://www.kaggle.com/datasets/tilakd/mahabharata|72
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"At this time Brihannala entered the court. He offered respects to the King and also Kanka. As he stood there, King Virata began to glorify his son in the presence of all, ""O my son, please tell us how you were able to challenge and defeat the grandsire of the Kuru dynasty, Bhishma. Relate to us also how you defeated the preceptor of the Kurus, the mighty Drona, who prowess knows now bounds. Please, also, tell us also how you conquered the invincible Karna. who can pierce a thousand warriors at a time. Relate to us how you encountered Kripa, Ashvatthaman and the very powerful Duryodhana, Dhritarastra's son. Please tell us for we are anxious to hear.""
"|179|https://www.kaggle.com/datasets/tilakd/mahabharata|167
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Uttara Kumara replied, ""Actually, I have not recovered the cows, nor did I defeat in battle the great Kuru generals. This was all accomplished by a demigod of celestial origin. When I saw the vast ocean of Kuru warriors, I ran from the battlefield. However, this youth stopped me and encouraged me to fight with them. He asked me to drive his chariot, and thus it was he who repulsed the arrows of Kripa, Drona and Bhishma. It was his prowess alone that sent Duryodhana running from the battlefield. Also, Karna was stripped of his prowess and defeated by this youth, and Drona's son was also defeated. It was he that mowed down the Kuru troops in thousands like a hurricane destroying trees. He released the cows and sent them running back to your city. I witnessed all of this, but I was simply the chariot driver.""
"|180|https://www.kaggle.com/datasets/tilakd/mahabharata|194
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""Where is that heavenly youth,"" Virata asked, ""who has recovered my wealth. I am anxious to behold and worship that powerful warrior who has defeated the greatest generals on earth.""
"|181|https://www.kaggle.com/datasets/tilakd/mahabharata|37
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""The powerful youth disappeared after he had accomplished his purpose,"" Uttara replied. ""However, he told me that he would appear in your palace within a few s.""
"|182|https://www.kaggle.com/datasets/tilakd/mahabharata|33
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Virata could not understand that the youth his son was referring to was Brihannala, and thus he remained ignorant of the Pandava's disguise. Brihannala then went to the princess, the daughter of the King, and presented to her the garments of the great warriors. Princess Uttara was overjoyed to receive those garments and asked for a detailed report on what had happened. Thus Brihannala entered the ladies chambers and began to relate all that had happened.
"|183|https://www.kaggle.com/datasets/tilakd/mahabharata|98
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Then on the third , the Pandavas entered Virata's imperial court wearing golden ornaments, valuable gems, and the white robes of Kings. They entered the council hall and sat on the seats reserved for Kings. After taking their seats, Virata came there to perform his daily duties. He saw the Pandavas seated on the royal thrones, effulgent as the sun, appearing like five demigods descended from the heavens. He was, however, overwhelmed with anger and rebuked Yudhisthira, ""Yester, you were a dice player and my subordinate counselor. How can you now claim to occupy the royal throne, and wear kingly dress?""
"|184|https://www.kaggle.com/datasets/tilakd/mahabharata|138
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Hearing the resentful words of Virata, Arjuna smilingly informed him, ""This person, O King, deserves to sit on Indra's throne. He is devoted to the brahmanas and learned in Vedic knowledge. He is indifferent to opulence and bodily enjoyments, and as such he is superior to everyone on earth. He is intelligent, devoted to asceticism, and kind to all living entities. There is none amongst the demigods, demons or human beings who is his equal. As a performer of sacrifices to Vishnu, he is a royal sage in kingly dress. He is equal in wealth to Indra and Kuvera, and in prowess for protecting the citizens, he is like Manu, the father of mankind. Devoted to the cause of justice, he is none other than the foremost of all men, King Yudhisthira. His fame is known all over the universe just like the sun. Ten thousands elephants used to follow him wherever he traveled, as well as thirty thousand chariots bedecked with gold and drawn by the best horses. To perform the Rajasuya sacrifice, he made all the kings of the earth pay tribute to him. The good qualities of this person cannot be fully expounded. Why then can he not sit on the royal throne and rule everyone?""
"|185|https://www.kaggle.com/datasets/tilakd/mahabharata|276
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"King Virata was in a bewildered state, and he inquired from Arjuna, ""If this is King Yudhisthira, then where is Bhima, and which one of these heroes is the great archer Arjuna. Which of these men is Nakula and which is Sahadeva? Also where is Draupadi? We have heard that the Pandavas have gone to the forest and have not been seen or heard of for the period of one year.""
"|186|https://www.kaggle.com/datasets/tilakd/mahabharata|100
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""O King,"" Arjuna replied, ""the cook in your kitchen, the one known as Vallabha, is the stout-armed Bhima. It was by him that the great Rakshasas, Hidimva and Baka were slain. It is by the force of his arms, alone, that Kichaka and his relatives were killed. It is by his prowess, alone, that you were saved from death at the hands of the mighty Trigarta, Susharman. The eminent chariot fighter, Nakula, is the one who has been taking care of your horses. The highly intelligent Sahadeva is the one who has been taking care of your cows. There is none equal in beauty to these two twins, not even in the heavenly planets. These great chariot warriors are an equal match for a thousand great chariot fighters. Your wife's maidservant Sairindhri, for whom Kichaka was killed, is the beautiful and chaste Draupadi. She is like a demigoddess and is a second expansion to Laksmi, the goddess of fortune. I am, O King, Arjuna, by whose prowess all the great Kuru warriors were defeated the other . We have happily passed, in your abode the last year of our exile.""
"|187|https://www.kaggle.com/datasets/tilakd/mahabharata|271
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"After revealing themselves to Virata and hearing confirmation from the King's son, Uttara, the King considered that he had committed a grave offense against Yudhisthira. He said to his son, ""I think the time has come for me to worship the sons of Pandu. I should bestow my daughter Uttara upon Arjuna.""
"|188|https://www.kaggle.com/datasets/tilakd/mahabharata|71
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Virata then addressed the Pandavas, ""When I had been defeated by the enemy, it was Bhima who rescued me. And by the grace of Arjuna, all the great heroes in the Kuru dynasty were defeated and my cows saved. Such being the case, please accept our worship and forgive any offenses that we may have committed against you in ignorance.""
"|189|https://www.kaggle.com/datasets/tilakd/mahabharata|75
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"The Matsya King was overjoyed at the presence of such exalted personalities and made an alliance with them. He offered them his kingdom along with his wealth and cities. He also requested Arjuna, ""Please accept, along with my kingdom, my beautiful daughter in marriage.""
"|190|https://www.kaggle.com/datasets/tilakd/mahabharata|57
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"""O monarch,"" Arjuna replied, ""I will accept your daughter as my daughter-in-law. While in her association, she trusted me as her father, and I also protected her as one would protect a daughter. While associating with her, I have remained pure with controlled senses. My son, Abhimanyu, is a fit husband for your daughter. He resembles a celestial denizen and is knowledgeable of all the weapons of warfare. He is a favorite of Lord Krishna and thus an equal to your daughter.""
"|191|https://www.kaggle.com/datasets/tilakd/mahabharata|106
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Greatly pleased that the Pandavas would be his allies through marriage, Virata began to arrange a wedding ceremony. Arjuna sent for his son Abhimanyu, and also invited Lord Krishna and the members of the Yadu dynasty. All the favorable kings of the earth were invited to come and participate in the festival. After thirteen years of exile, the Pandavas had now taken up their abode in Virata's kingdom.
"|192|https://www.kaggle.com/datasets/tilakd/mahabharata|90
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Upon hearing that the Pandavas were living in the kingdom of the Matsyas, Lord Krishna, the Supreme Personality of Godhead, came there along with His most powerful brother, Balarama. Kritavarman arrived as well as Satyaki, the commander in chief of the Yadu dynasty. The King of Kashi arrived accompanied by an akshauhini division of troops. Also King Saivya, being very friendly with Yudhisthira, arrived with another Akshauhini division. The mighty King Drupada arrived along with his powerful sons, Dhristadyumna and Shikhandi, the foremost wielders of weapons. They came with another akshauhini division of soldiers. Many kings with their troops arrived ready to die for the cause of Yudhisthira. All these kings bestowed great wealth upon the Pandavas during the marriage ceremony of Abhimanyu and Princess Uttara. A great ceremony was held and all enjoyed it. While sitting on the royal throne in the imperial court of Virata, King Yudhisthira appeared like Indra, the king of heaven, surrounded by all the subordinate demigods.
"|193|https://www.kaggle.com/datasets/tilakd/mahabharata|243
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Thus Ends the Fifth Chapter of the Virata Parva, Entitled, The Pandavas Reveal Their Disguise.
"|194|https://www.kaggle.com/datasets/tilakd/mahabharata|26
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|False|"Thus ends the Virata Parva to the summary study of the Mahabharata
"|195|https://www.kaggle.com/datasets/tilakd/mahabharata|18
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|True|"Chapter Commentary
"|196|https://www.kaggle.com/datasets/tilakd/mahabharata|3
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|True|"King Virata was ignorant of the fact that the Pandavas were in disguise. Thus he committed an offense by throwing dice at Yudhisthira's nose and drawing blood. Yudhisthira forgave Virata by saying that Kings generally act with unreasoning severity. When a person achieves a high position by the result of his pious activities, he  commits offenses against saintly persons which cause his falldown. Indra lost his kingdom by offending his spiritual master, Brishaspati. Maharaja Rahugana offended Jad Bharata, a great devotee of the Lord. Fortunately, he realized his mistake and requested forgiveness from the saint. Ramachandra Khan offended both Haridas Thakur and Lord Nityananda for which he lost his family, wealth and position. Gopal Chakravarty offended Haridas Thakur for which he contacted leprosy. This caused his handsome nose to wither and his artistic fingers to fall off.
"|197|https://www.kaggle.com/datasets/tilakd/mahabharata|202
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|True|"It was said of Maharaja Prithu that although he was praised by everyone, he never became proud. He always knew that he was not the cause of his success, but always glorified the Lord. He thus offered respect to all living beings. It is the teaching of Lord Chaitanya Mahaprabhu, trinad api sunichena, taror api sahisnuna, amanina amanadena, kirtaniya sada hari.""One should chant the Holy name of the Lord in a humble state of mind, thinking oneself lower than the straw in the street, more tolerant than a tree, devoid of all false prestige and ready to offer all respects to others. In such a state one can chant the holy name of the Lord constantly."" (Shikshastaka 3)
"|198|https://www.kaggle.com/datasets/tilakd/mahabharata|166
4|Virata Parva|Chapter Five|The Pandavas Reveal Their Disguise|True|Yudhisthira was always humble, although achieving a high position in life. He respected all others, including the most insignificant citizen, and thus he was loved by all. Generally, Lord Krishna keeps his devotees in a poverty stricken condition so they can remain humble and make spiritual advancement. When the Lord sees that a devotee is completely free of material desire, He may bestow upon him uncommon material opulence as the Lord did with Yudhisthira, Sudama brahmana and our spiritual master, His Divine Grace A.C. Bhaktivedanta Swami Prabhupada. Shrila Prabhupada's life was dedicated to the order of his spiritual master to preach Krishna consciousness in the Western countries. He cared nothing for material opulence and came to America with only $7.00. He preached in poverty for one year, living in such lowly places as the bowery in New York City. When the Lord saw Shrila Prabhupada's unswerving determination, he bestowed upon him wealth, disciple and position. Shrila Prabhupada never misused these material assets nor became proud, but always remained a humble servant of his spiritual master. Without humility all our attempts at material or spiritual success will end up in disaster.|199|https://www.kaggle.com/datasets/tilakd/mahabharata|259
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"While Arjuna had been away in Dvaraka, a few months had passed and still he did not return. Maharaja Yudhisthira then began to observe some inauspicious omens, which were very fearful. He saw that the direction of eternal time had changed, and this was disturbing. There were disruptions in the seasonal regularities. The people in general had become very greedy, angry and deceitful. And he saw that they were adopting foul means of livelihood. All ordinary transactions and dealings became polluted with cheating, even between friends. And in familial affairs, there was always misunderstanding between fathers, mothers and sons, between well-wishers, and between brothers. Even between husband and wife there was always strain and quarrel. In the course of time it came to pass that people in general became accustomed to greed, anger, pride, etc.
"|1|https://www.kaggle.com/datasets/tilakd/mahabharata|176
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"Maharaja Yudhisthira, observing all these omens, spoke to his younger brother, Bhima ""I sent Arjuna to Dvaraka to meet his friends and to learn from Lord Krishna about His recent pastimes and activities. Since he departed, seven months have passed, yet he has not returned. I do not know factually how things are going there. Is He going to quit His earthly pastimes, as Devarshi Narada indicated? Has that time already arrived? From Lord Krishna only, all our kingly opulence, good wives, lives, progeny, control over our subjects, victory over our enemies, and future accommodations in the higher planets have become possible. All this is due to His causeless mercy upon us. Just see, O man with a tiger's strength, how many miseries due to celestial influences, earthly reactions and bodily pains--all very dangerous in themselves--are foreboding danger in the near future by deluding our intelligence. The left side of my body, my thighs arms and eyes are all quivering again and again. I am having heart palpitations due to fear. All this indicates undesirable happenings. Just see, O Bhima, how the she-jackal cries at the rising sun and vomits fire, and how the dog barks at me fearlessly. O Bhimasena, tiger amongst men, now useful animals like cows are passing me on my left side, and lower animals like the asses are circumambulating me. My horses appear to weep upon seeing me. Just see! This pigeon is like a messenger of death. The shrieks of the owls and their rival crows make my heart tremble. It appears that they want to make a void of the whole universe. Just see how the smoke encircles the sky. It appears that the earth and mountains are throbbing. Just hear the cloudless thunder and see the bolts from the blue. The wind blows violently, blasting dust everywhere and creating darkness. Clouds are raining everywhere with bloody disasters. The rays of the sun are declining, and the stars appear to be fighting amongst themselves. Confused living entities appear to be ablaze and weeping. Rivers, tributaries, ponds, reservoirs and the mind are all perturbed. Butter no longer ignites fire. What is this extraordinary time? What is going to happen?
"|2|https://www.kaggle.com/datasets/tilakd/mahabharata|485
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"The calves do not suck the teats of the cows, nor do the cows give milk. They are standing, crying, tears in their eyes, and the bulls take no pleasure in the pasturing grounds. The Deities seem to be crying in the temple, lamenting and perspiring. They seem about to leave. All the cities, villages, towns, gardens, mines and hermitages are now devoid of beauty and bereft of happiness. I do not know what sort of calamities are now awaiting us. I think that all these earthly disturbances indicate some greater loss to the good fortune of the world. The world was fortunate to have been marked with the footprints of the lotus feet of the Lord. These signs indicate that this will no longer be.""
"|3|https://www.kaggle.com/datasets/tilakd/mahabharata|155
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"While Maharaja Yudhisthira was speaking to Bhima, Arjuna came back from the city of the Yadus. When he bowed at his feet, the King saw that his dejection was unprecedented. His head was down, and tears glided from his lotus eyes. Seeing Arjuna pale due to heartfelt anxieties, the King, remembering the indications of the sage Narada, questioned him in the following words, ""My dear brother, please tell me whether our friends and relatives of the Madhu, Bhoja, Dasarha, Arha, Satvata, Andhaka, and Yadu families are passing their s in happiness. Is my respectable grandfather Surasena in a happy mood? And are my maternal uncle Vasudeva and his younger brothers all doing well? His seven wives headed by Devaki, are all sisters. Are they and their sons and daughters-in-law all happy? Are Ugrasena, whose son was the mischievous Kamsa, and his younger brother still living? Are Hridika and his son Kritavarman happy? Are Akrura, Jayanta, Gada, Sharana and Satrujit all happy? How is Balarama, the Personality of Godhead and the protector of devotees? How is Pradyumna, the great general of the Vrishni family? Is He happy? And is Aniruddha, the plenary expansion of the Personality of Godhead, faring well? Are all the chieftain sons of Lord Krishna, such as Susena, Carudeshna, Samba the son of Jambavati, and Rishabha, along with their sons, all doing well? Also, Shrutadeva, Uddhava and others, Nanda, Sunanda and other leaders of liberated souls who are constant companions of the Lord are protected by Lord Balarama and Krishna. Are they all doing well in their respective functions? Do they, who are all eternally bound in friendship with us, remember our welfare? Is Lord Krishna, the Supreme Personality of Godhead, who gives pleasure to the cows, the senses and the brahmanas, who is very affectionate towards His devotees, enjoying the pious assembly at Dvaraka Puri surrounded by friends? The original Personality of Godhead, the enjoyer, and Balarama, the primeval Lord Ananta, are staying in the ocean of the Yadu dynasty for the welfare, protection and general progress of the entire universe. And the members of the Yadu dynasty, being protected by the arms of the Lord, are enjoying life like the residents of the spiritual sky. Simply by administering comforts at the lotus feet of the Lord, which is the most important of all services, the queens at Dvaraka, headed by Satyabhama, induced the Lord to conquer the demigods. Thus the queens enjoy things which are prerogatives of the wives of the controller of thunderbolts. The great heroes of the Yadu dynasty, being protected by the strong arms of Lord Shri Krishna, always remain fearless in every respect. And therefore their feet traverse the Sudharma assembly house, which the best demigods deserved but which was taken away from them.
"|4|https://www.kaggle.com/datasets/tilakd/mahabharata|673
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"_""My dear brother,"" Yudhisthira continued, ""please tell me whether your health is all right. You appear to have lost your bodily luster. Is this due to others disrespecting and neglecting you because of your long stay at Dvaraka? Has someone addressed you with unfriendly words or threatened you? Could you not give charity to one who asked, or could you not keep your promise to someone? You are always the protector of the deserving living beings, such as brahmanas, children, cows, women and the diseased. Could you not give them protection when they approached you for shelter? Have you contacted a woman of impeachable character, or have you not properly treated a deserving woman? Or have you been defeated on the way by someone who is inferior or equal to you? Have you not taken care of old men and boys who deserve to dine with you? Have you left them and taken your meals alone? Have you committed some unpardonable mistake which is considered to be abominable? Or is it that you are feeling empty for all time because you might have lost your most intimate friend, Lord Krishna? O my brother Arjuna, I can think of no other reason for your becoming so dejected.""
"|5|https://www.kaggle.com/datasets/tilakd/mahabharata|254
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"Arjuna, the celebrated friend of Lord Krishna, was grief stricken because of his strong feeling of separation from Krishna. Due to grief, Arjuna's mouth and lotus-like heart had dried up. Therefore his body lost all luster. Now, remembering the Supreme Lord, he could hardly utter a word in reply. With great difficulty he checked the tears of grief that smeared his eyes. He was very distressed because Lord Krishna was out of his sight, and he increasingly felt affection for Him.
"|6|https://www.kaggle.com/datasets/tilakd/mahabharata|103
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"Remembering Lord Krishna and His well wishes, benefactions, intimate familial relations and His chariot driving, Arjuna, overwhelmed and breathing very heavily, began to speak, ""O King! The Supreme Personality of Godhead Hari, who treated me exactly like an intimate friend has left me alone. Thus my astounding power, which astonished even the demigods, is no longer with me. I have just lost Him whose separation for a moment would render all the universes unfavorable and void, like bodies without life. Only by His merciful strength was I able to vanquish all the lusty princes assembled at the palace of King Drupada for the selecting Draupadi in marriage. With my bow and arrow I could pierce the fish target and thereby gain the hand of Draupadi. Because He was near to me, it was possible for me to conquer with great dexterity the powerful King of heaven, Indradeva, along with his demigod associates and thus enable the fire-god to devour the Khandava forest. And only by His grace was the demon named Maya saved from the blazing Khandava Forest, and thus we could build our assembly house of wonderful architectural workmanship, where all the princes assembled during the performance of Rajasuya sacrifice and paid you tributes.
"|7|https://www.kaggle.com/datasets/tilakd/mahabharata|264
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"""Your respectable younger brother, who possesses the strength of ten thousand elephants, killed, by His grace, Jarasandha, whose feet were worshiped by many kings. These Kings had been brought for sacrifice in Jarasandha's Mahabhairava sacrifice, but they were thus released. Later they paid tribute to Your Majesty. It was He only who loosened the hair of all the wives of the miscreants who dared open the cluster of your Queen's hair, which had been nicely dressed and sanctified for the great Rajasuya sacrificial ceremony. At that time she fell down at the feet of Lord Krishna with tears in her eyes. During our exile, Durvasa muni, who eats with his ten thousand disciples, intrigued with our enemies to put us in dangerous trouble. At that time He, Lord Krishna, simply by accepting the remnants of food, saved us. By His accepting food thus, the assembly of munis, while bathing in the river, felt sumptuously fed. And all the three worlds were also satisfied.
"|8|https://www.kaggle.com/datasets/tilakd/mahabharata|214
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"Arjuna continued, ""It was by His influence only that in a fight I was able to astonish the great Lord Shiva and his wife, the daughter of mount Himalaya. Thus Lord Shiva became pleased with me and awarded me his own weapon. Other demigods also delivered their respective weapons to me, and in addition I was able to reach the heavenly planets in the present body and was allowed a half-elevated seat. When I stayed as a guest in the heavenly planets, all the heavenly demigods, including King Indradeva, took shelter of my arms, which were marked with the Gandiva bow, to kill the demon named Nivatakavacha. O King, descendant of Ajamidha, at the present moment I am bereft of the Supreme Personality of Godhead, by whose influence I was so powerful.
"|9|https://www.kaggle.com/datasets/tilakd/mahabharata|174
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"""The military strength of the Kauravas was like an ocean in which there dwelled many invincible existences, and thus it was insurmountable. But because of His friendship, I, seated on the chariot, was able to cross over it. And only by His grace was I able to regain the cows and also collect by force many helmets of the kings which were bedecked with jewels that were sources of all brilliance. It was He only who withdrew the duration of life from everyone and who, in the battlefield, withdrew the speculative power and strength of enthusiasm from the great military phalanx made by the Kauravas, headed by Bhishma, Karna, Drona, Salya, etc. Their arrangement were more than adequate, but He Lord Shri Krishna, while going forward, did all this. Great generals like Bhishma, Drona, Karna, Bhurishravas, Susharma, Salya, Jayadratha, and Bahlika all directed their invincible weapons against me. But by Lord Shri Krishna's grace they could not even touch a hair on my head. Similarly, Prahlada Maharaja, the supreme devotee of Lord Nrisimhadeva, was unaffected by the weapons the demons used against him. It was by His mercy only that my enemies neglected to kill me when I descended from my chariot to get water for my thirsty horses. And it was due to my lack of esteem for my Lord that I dared engage Him as my chariot driver, for He is worshiped and offered service by the best men to attain salvation.
"|10|https://www.kaggle.com/datasets/tilakd/mahabharata|338
17|Mahaprasthanika Parva|NA|The Pandavas Return to the Spiritual World|False|"""O King! His joking and frank talks were pleasing and beautifully decorated with smiles. His addresses unto me as 'O son of Pritha, O friend, O son of the Kuru Dynasty,' and all such heartiness are now remembered by me, and thus I am overwhelmed. Generally both of us used to live together and sleep, sit and loiter together. And at the time of advertising oneself for acts of chivalry, , if there were any irregularity, I use to reproach Him by saying, 'My friend, You are very truthful.' Even in those hours when His value was minimized, He, being the Supreme Soul, used to tolerate all those utterings of mine, excusing me exactly as a true friend excuses his true friend, or a father excuses his son.
"|11|https://www.kaggle.com/datasets/tilakd/mahabharata|162
